CompositeProgramName,CompositeCompositeID,CompositeStationName,CompositeStationCode,CompositeTargetLatitude,CompositeTargetLongitude,CompositeSampleDate,CompositeFinalID,NumberFishPerComp,CompositeTissueName,Analyte,Unit,Result,WeightAvg g,TLMin mm,TLMax mm,TLAvgLength mm,SexSummary,LatestDateSampled,SampleID
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"Perfluorohexanesulfonate, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"Perfluorohexanoate, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"Perfluorohexanoate, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"Perfluorononanoate, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"Perfluorononanoate, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"Perfluorooctanesulfonamide, Total",ng/g ww,1.36,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"Perfluorooctanesulfonamide, Total",ng/g ww,1.36,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"Perfluorooctanesulfonate, Total",ng/g ww,3.16,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"Perfluorooctanesulfonate, Total",ng/g ww,3.16,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"Perfluorooctanoate, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"Perfluorooctanoate, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"Perfluoropentanoate, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"Perfluoropentanoate, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"Perfluoroundecanoate, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"Perfluoroundecanoate, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"Moisture, Total",%,77.8,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"Moisture, Total",%,77.8,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"Selenium, Total",ug/g ww,0.55,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"Selenium, Total",ug/g ww,0.55,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"Mercury, Total",ug/g ww,0.411,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"Mercury, Total",ug/g ww,0.411,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"Moisture, Total",%,77.77,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"Moisture, Total",%,77.77,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"Lipid, Total",% ww,0.545,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"Lipid, Total",% ww,0.545,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"Moisture, Total",%,77.6,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"Moisture, Total",%,77.6,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 008, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 008, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 018, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 018, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 027, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 027, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 029, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 029, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 033, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 033, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 049, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 049, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 064, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 064, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 074, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 074, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 077, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 077, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 114, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 114, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 126, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 126, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 128, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 128, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 137, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 137, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 138/158, Total",ng/g ww,0.95,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 138/158, Total",ng/g ww,0.95,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 141, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 141, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 146, Total",ng/g ww,0.39,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 146, Total",ng/g ww,0.39,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 149, Total",ng/g ww,0.83,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 149, Total",ng/g ww,0.83,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 151, Total",ng/g ww,0.32,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 151, Total",ng/g ww,0.32,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 153, Total",ng/g ww,1.71,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 153, Total",ng/g ww,1.71,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 156, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 156, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 157, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 157, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 169, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 169, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 170, Total",ng/g ww,0.32,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 170, Total",ng/g ww,0.32,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 174, Total",ng/g ww,0.21,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 174, Total",ng/g ww,0.21,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 177, Total",ng/g ww,0.29,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 177, Total",ng/g ww,0.29,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 180, Total",ng/g ww,0.82,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 180, Total",ng/g ww,0.82,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 187, Total",ng/g ww,0.8,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 187, Total",ng/g ww,0.8,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 189, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 189, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 194, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 194, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 195, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 195, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 198, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 198, Total",ng/g ww,,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 199, Total",ng/g ww,0.22,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB02-01
SF Bay Regional Monitoring for Water Quality,C4_203CENTRLSTB_14,Central Bay (6)-203CENTRL,203CENTRL,37.8452,-122.35,5/8/14,Morone saxatilis,3,fillet,"PCB 199, Total",ng/g ww,0.22,2790,605,768,684.333313,"Unk (1), M (0), F (2)",7/22/14,STB01-01
